account_id,notification_date_time,delivery_method,notification_type
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-10-22 13:45:44,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-04 14:45:50,TEXT,BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-12 14:47:33,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-18 14:47:15,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123293,2019-11-25 14:46:54,TEXT,PAST_DUE_BILL_REMINDER
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123299,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123296,2019-12-02 5:54:26,PAPER,PAPER_CYCLE_3(0002)
123296,2019-12-30 5:52:42,PAPER,PAPER_CYCLE_4(0900)
123295,2019-10-06 13:37:30,EMAIL,INITIAL_BILL
123295,2019-10-07 13:45:04,EMAIL,INITIAL_BILL
123298,2019-10-06 13:37:34,EMAIL,RESEND_INITIAL_BILL
123298,2019-10-07 13:45:07,EMAIL,RESEND_INITIAL_BILL
123298,2019-10-07 13:45:07,EMAIL,BILL_REMINDER
123298,2019-10-14 13:45:09,EMAIL,PAST_DUE_BILL_REMINDER
123298,2019-10-21 13:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123298,2019-11-26 22:49:50,PAPER,PAPER_CYCLE_3(0002)
123298,2019-12-02 5:53:39,PAPER,PAPER_CYCLE_4(0900)
123298,2019-12-30 5:51:43,PAPER,PAPER_CYCLE_5(0900)
123297,2019-10-06 13:37:35,TEXT,INITIAL_BILL
123300,2019-10-06 13:37:31,EMAIL,INITIAL_BILL
123300,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123300,2019-10-15 14:51:02,EMAIL,BILL_REMINDER
123300,2019-10-22 13:45:36,EMAIL,BILL_REMINDER
123300,2019-11-04 14:45:46,EMAIL,BILL_REMINDER
123300,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123300,2019-11-18 14:45:29,EMAIL,PAST_DUE_BILL_REMINDER
123300,2019-11-25 14:46:55,EMAIL,PAST_DUE_BILL_REMINDER
123300,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123300,2019-12-02 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123300,2019-12-30 5:52:42,PAPER,PAPER_CYCLE_4(0900)
123300,2019-12-30 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-10-06 13:37:31,EMAIL,INITIAL_BILL
123294,2019-10-06 13:37:31,EMAIL,INITIAL_BILL
123294,2019-10-06 13:37:31,EMAIL,INITIAL_BILL
123294,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123294,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123294,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123294,2019-10-15 14:47:59,EMAIL,BILL_REMINDER
123294,2019-10-15 14:47:59,EMAIL,BILL_REMINDER
123294,2019-10-15 14:47:59,EMAIL,BILL_REMINDER
123294,2019-10-22 13:45:32,EMAIL,BILL_REMINDER
123294,2019-10-22 13:45:32,EMAIL,BILL_REMINDER
123294,2019-10-22 13:45:32,EMAIL,BILL_REMINDER
123294,2019-11-04 14:47:17,EMAIL,BILL_REMINDER
123294,2019-11-04 14:47:17,EMAIL,BILL_REMINDER
123294,2019-11-04 14:47:17,EMAIL,BILL_REMINDER
123294,2019-11-12 14:45:20,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-11-12 14:45:20,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-11-12 14:45:20,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-11-18 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-11-18 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-11-18 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-11-25 14:46:58,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-11-25 14:46:58,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-11-25 14:46:58,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123294,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123294,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123294,2019-12-02 14:46:58,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-12-02 14:46:58,EMAIL,PAST_DUE_BILL_REMINDER
123294,2019-12-02 14:46:58,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-15 14:50:59,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-10-22 13:47:10,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-04 14:45:43,EMAIL,BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-12 14:45:22,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-18 14:45:16,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123301,2019-11-25 14:45:14,EMAIL,PAST_DUE_BILL_REMINDER
123302,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123302,2019-10-07 13:45:06,EMAIL,INITIAL_BILL
123302,2019-10-15 14:47:59,EMAIL,BILL_REMINDER
123302,2019-10-22 13:45:35,EMAIL,BILL_REMINDER
123302,2019-11-04 14:45:46,EMAIL,BILL_REMINDER
123302,2019-11-12 14:47:25,EMAIL,PAST_DUE_BILL_REMINDER
123302,2019-11-18 14:47:14,EMAIL,PAST_DUE_BILL_REMINDER
123302,2019-11-25 14:45:11,EMAIL,PAST_DUE_BILL_REMINDER
123302,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123302,2019-12-02 14:45:13,EMAIL,PAST_DUE_BILL_REMINDER
123302,2019-12-30 5:52:42,PAPER,PAPER_CYCLE_4(0900)
123302,2019-12-30 14:45:25,EMAIL,PAST_DUE_BILL_REMINDER
123303,2019-10-07 13:45:04,EMAIL,BILL_REMINDER
123303,2019-10-14 13:45:08,EMAIL,PAST_DUE_BILL_REMINDER
123303,2019-10-21 13:45:11,EMAIL,PAST_DUE_BILL_REMINDER
123303,2019-11-26 22:49:50,PAPER,PAPER_CYCLE_3(0002)
123303,2019-12-02 5:53:39,PAPER,PAPER_CYCLE_4(0900)
123303,2019-12-30 5:51:43,PAPER,PAPER_CYCLE_5(0900)
123304,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123304,2019-12-30 5:52:42,PAPER,PAPER_CYCLE_4(0900)
123307,2019-11-08 14:45:06,EMAIL,RESEND_REMINDER
123307,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123307,2019-12-30 5:52:42,PAPER,PAPER_CYCLE_4(0900)
123305,2019-10-06 13:37:34,EMAIL,INITIAL_BILL
123308,2019-10-06 13:37:31,EMAIL,INITIAL_BILL
123308,2019-10-07 13:45:04,EMAIL,INITIAL_BILL
123308,2019-10-15 14:47:59,EMAIL,BILL_REMINDER
123308,2019-10-22 13:47:24,EMAIL,BILL_REMINDER
123308,2019-11-04 14:47:10,EMAIL,BILL_REMINDER
123308,2019-11-12 14:47:36,EMAIL,PAST_DUE_BILL_REMINDER
123308,2019-11-18 14:45:17,EMAIL,PAST_DUE_BILL_REMINDER
123310,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123310,2019-12-30 5:52:42,PAPER,PAPER_CYCLE_4(0900)
123309,2019-10-06 13:37:30,EMAIL,INITIAL_BILL
123311,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123311,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123311,2019-10-06 13:37:33,EMAIL,INITIAL_BILL
123312,2019-10-06 13:37:35,TEXT,INITIAL_BILL
123312,2019-10-07 13:45:06,TEXT,INITIAL_BILL
123312,2019-10-15 14:47:59,TEXT,BILL_REMINDER
123312,2019-10-22 13:47:20,TEXT,BILL_REMINDER
123312,2019-11-04 14:47:04,TEXT,BILL_REMINDER
123312,2019-11-12 14:45:28,TEXT,PAST_DUE_BILL_REMINDER
123312,2019-11-18 14:47:22,TEXT,PAST_DUE_BILL_REMINDER
123312,2019-11-25 14:45:14,TEXT,PAST_DUE_BILL_REMINDER
123312,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123312,2019-12-02 14:45:08,TEXT,PAST_DUE_BILL_REMINDER
123312,2019-12-30 5:52:42,PAPER,PAPER_CYCLE_4(0900)
123312,2019-12-30 14:45:28,TEXT,PAST_DUE_BILL_REMINDER
123313,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123313,2019-12-30 5:52:42,PAPER,PAPER_CYCLE_4(0900)
123314,2019-12-02 5:54:27,PAPER,PAPER_CYCLE_3(0002)
123314,2019-12-30 5:52:42,PAPER,PAPER_CYCLE_4(0900)
123315,2019-11-08 14:45:06,EMAIL,RESEND_INITIAL_BILL
